Position_on_street,Densities at t = 0,Velocities at t = 0,Densities at t = 1,Velocities at t = 1,Densities at t = 2,Velocities at t = 2,Densities at t = 3,Velocities at t = 3,Densities at t = 4,Velocities at t = 4,Densities at t = 5,Velocities at t = 5,Densities at t = 6,Velocities at t = 6,Densities at t = 7,Velocities at t = 7,Densities at t = 8,Velocities at t = 8,Densities at t = 9,Velocities at t = 9,Densities at t = 10,Velocities at t = 10,Densities at t = 11,Velocities at t = 11,Densities at t = 12,Velocities at t = 12,Densities at t = 13,Velocities at t = 13,Densities at t = 14,Velocities at t = 14,Densities at t = 15,Velocities at t = 15,Densities at t = 16,Velocities at t = 16,Densities at t = 17,Velocities at t = 17,Densities at t = 18,Velocities at t = 18,Densities at t = 19,Velocities at t = 19,Densities at t = 20,Velocities at t = 20,Densities at t = 21,Velocities at t = 21,Densities at t = 22,Velocities at t = 22,Densities at t = 23,Velocities at t = 23,Densities at t = 24,Velocities at t = 24,Densities at t = 25,Velocities at t = 25,Densities at t = 26,Velocities at t = 26,Densities at t = 27,Velocities at t = 27,Densities at t = 28,Velocities at t = 28,Densities at t = 29,Velocities at t = 29,Densities at t = 30,Velocities at t = 30,Densities at t = 31,Velocities at t = 31,Densities at t = 32,Velocities at t = 32,Densities at t = 33,Velocities at t = 33,Densities at t = 34,Velocities at t = 34,Densities at t = 35,Velocities at t = 35,Densities at t = 36,Velocities at t = 36,Densities at t = 37,Velocities at t = 37,Densities at t = 38,Velocities at t = 38,Densities at t = 39,Velocities at t = 39,Densities at t = 40,Velocities at t = 40,Densities at t = 41,Velocities at t = 41,Densities at t = 42,Velocities at t = 42,Densities at t = 43,Velocities at t = 43,Densities at t = 44,Velocities at t = 44,Densities at t = 45,Velocities at t = 45,Densities at t = 46,Velocities at t = 46,Densities at t = 47,Velocities at t = 47,Densities at t = 48,Velocities at t = 48,Densities at t = 49,Velocities at t = 49
7.0,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,1.9999999999999998,0.5,1.9999999999999203,0.50000000000002,1.9999999999832816,0.5000000000041795,1.999999998325779,0.5000000004185552,1.9999999172489193,0.5000000206877702,1.9999978457748213,0.5000005385562947,1.9999680452925452,0.5000079886768637,1.9997073898297675,0.5000731525425581,1.998217908200711,0.5004455229498223,1.992289639946569,0.5019275900133577,1.9749225253479983,0.5062693686630004,1.935693357683209,0.5160766605791978,1.8647250214257178,0.5338187446435705,1.7587707891112832,0.5603073027221792,1.6252255788662975,0.5936936052834256,1.480744574744341,0.6298138563139147,1.344803071622668,0.663799232094333,1.2320480188234102,0.6919879952941475,1.1481535220172454,0.7129616194956887,1.0909320812761838,0.7272669796809541,1.0543227232258459,0.7364193191935385,1.0318977009190593,0.7420255747702351,1.0185362731484693,0.7453659317128827,1.010705136590957,0.7473237158522608,1.0061463100085064,0.7484634224978735,1.0034386948870153,0.7491403262782461,1.0015053673802587,0.7496236581549354,0.9986021811898128,0.7503494547025468,0.9885533087304992,0.7528616728173751,0.9458040034890526,0.7635489991277369,0.7898574411288414,0.8025356397177896,0.44698960856601144,0.8882525978584972,0.12405785924983126,0.9689855351875422,0.01517153911228393,0.9962071152219291,0.0012236412377157006,0.999694089690571,9.24185273420172e-05,0.9999768953681645,6.941747691809088e-06,0.999998264563077,5.211738577308672e-07,0.9999998697065355,3.912552443476467e-08,0.9999999902186189
7.233333333333333,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,1.9999999999999984,0.5000000000000004,1.9999999999988962,0.500000000000276,1.9999999997563842,0.500000000060904,1.9999999794214651,0.5000000051446337,1.9999992251568097,0.5000001937107976,1.9999851058645657,0.5000037235338586,1.9998357469802077,0.5000410632549481,1.9988536091292939,0.5002865977176765,1.994507832795436,0.5013730418011411,1.9806945078276559,0.504826373043086,1.9474247562094857,0.5131438109476285,1.8840450216150075,0.5289887445962481,1.7852836253535862,0.5536790936616034,1.6561674334387957,0.585958141640301,1.5119048062357006,0.6220237984410748,1.3722150100999033,0.6569462474750242,1.2534195245124133,0.6866451188718967,1.1632076064246117,0.7091980983938471,1.1007333413444405,0.7248166646638898,1.0603526880374197,0.734911827990645,1.0354607675575085,0.7411348081106228,1.0205461228746693,0.7448634692813327,1.0116014848104544,0.7470996287973863,1.0054583177218401,0.74863542056954,0.9974043954926448,0.7506489011268388,0.9721982229331128,0.7569504442667219,0.8752819494688839,0.781179512632779,0.6029049360749179,0.8492737659812706,0.2306749153477749,0.9423312711630563,0.038529633904829524,0.9903675915237926,0.003441161776424763,0.9991397095558938,0.0002626660399281458,0.9999343334900179,1.9744336803035175e-05,0.9999950639157993,1.4824245272093121e-06,0.9999996293938682
7.466666666666667,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,1.9999999999998574,0.5000000000000356,1.9999999999471716,0.5000000000132071,1.9999999935396462,0.5000000016150885,1.9999996814142893,0.5000000796464277,1.9999925174879203,0.5000018706280199,1.9999040007695634,0.5000239998076091,1.9992475158466656,0.5001881210383337,1.996054330536448,0.500986417365888,1.9851085366434242,0.5037228658391439,1.9570837555834726,0.5107290611041319,1.9009399159749873,0.5247650210062531,1.8096684063169923,0.5475828984207519,1.68589378724597,0.5785265531885075,1.5430235729454198,0.614244106763645,1.400558469180003,0.6498603827049992,1.2762018252034162,0.680949543699146,1.1796694435964685,0.7050826391008829,1.1116523706304213,0.7220869073423947,1.0670569685026137,0.7332357578743466,1.0388584847824431,0.7402853788043893,1.0195248129805357,0.745118796754866,0.9969516490925487,0.7507620877268628,0.9354665330961139,0.7661333667259715,0.7410387931683262,0.8147403017079184,0.37397590863609825,0.9065060228409755,0.08816564143483979,0.97795858964129,0.009520703708966266,0.9976198240727584,0.0007470794397255835,0.9998132301400686,5.624355468863854e-05,0.9999859391113278
7.7,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,1.9999999999999758,0.500000000000006,1.9999999999866787,0.5000000000033303,1.9999999977979137,0.5000000005505216,1.9999998633177185,0.5000000341705704,1.999996165844688,0.500000958538828,1.9999434988739657,0.5000141252815086,1.9995060711738857,0.5001234822065286,1.9971755653070633,0.5007061086732342,1.9885737575029507,0.5028565606242623,1.9651723709580948,0.5087069072604763,1.9158639293126085,0.5210340176718479,1.8322042525733455,0.5419489368566637,1.7144687611395513,0.5713828097151121,1.5740079044560669,0.6064980238859833,1.429680996235165,0.6425797509412088,1.300215249418663,0.6749461876453342,1.1971178495756405,0.7007205376060899,1.121898786414073,0.7195253033964817,1.0660757763367665,0.7334810559158084,1.004084227766076,0.748978943058481,0.8632146427219177,0.7841963393195206,0.5421922108931057,0.8644519472767236,0.17883928304834318,0.9552901792379143,0.025561183449441333,0.9936097041376397,0.0021428284334774686,0.9994642928916306
7.933333333333334,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,1.9999999999999956,0.5000000000000011,1.9999999999965041,0.500000000000874,1.9999999992383146,0.5000000001904213,1.9999999412964644,0.5000000146758838,1.9999980466565235,0.5000004883358691,1.9999670388907493,0.5000082402773127,1.9996789602594158,0.500080259935146,1.9979977511199185,0.5005005622200204,1.9913117927046193,0.5021720518238452,1.9719667993925651,0.5070083001518587,1.9290544906742817,0.5177363773314296,1.8529997467433474,0.5367500633141631,1.7418284613547896,0.5645428846613025,1.6045612503801827,0.5988596874049543,1.4585723904376369,0.6353569023905907,1.3210431231398543,0.6697392192150364,1.1949624992620593,0.7012593751844851,1.0419660511667859,0.7395084872083035,0.7552146067366405,0.8111963483158399,0.33551988233620217,0.9161200294159495,0.06764017001287553,0.9830899574967811
8.166666666666666,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,1.9999999999999991,0.5000000000000002,1.9999999999990927,0.5000000000002268,1.9999999997410645,0.5000000000647339,1.999999975262767,0.5000000061843082,1.9999990231251301,0.5000002442187175,1.99998109545068,0.5000047261373299,1.999794453705688,0.5000513865735781,1.9985990632326889,0.5003502341918278,1.9934673741721864,0.5016331564569534,1.9776475304827068,0.5055881173793233,1.9406278896784581,0.5148430275803855,1.8718434225617675,0.5320391443595581,1.7662608186417046,0.5584347953395739,1.6253161176272728,0.5936709705931817,1.4406738717180956,0.6398315320704762,1.1469706943111353,0.7132573264222162,0.6617973661992952,0.8345506584501762
8.4,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,1.9999999999999998,0.5,1.9999999999997733,0.5000000000000566,1.999999999914895,0.5000000000212763,1.9999999898806913,0.5000000025298272,1.9999995237575325,0.5000001190606169,1.9999893883975375,0.5000026529006156,1.99987072561207,0.5000323185969825,1.9990335308036806,0.5002416172990798,1.995133026912662,0.5012167432718345,1.9821630765123464,0.5044592308719134,1.9488964857431275,0.5127758785642181,1.8752158754483896,0.5311960311379026,1.7060949947752098,0.5734762513061975
8.633333333333333,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,1.9999999999999463,0.5000000000000134,1.9999999999732023,0.5000000000066994,1.9999999960041337,0.5000000009989666,1.9999997741642406,0.5000000564589399,1.9999941484003325,0.5000014628999169,1.9999185863965823,0.5000203534008545,1.9992983402930407,0.5001754149267399,1.9956003262572708,0.5010999184356824
8.866666666666667,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,1.9999999999999878,0.5000000000000031,1.9999999999918556,0.5000000000020361,1.9999999984176642,0.500000000395584,1.9999998814901574,0.5000000296274607
9.1,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5
9.333333333333334,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5
9.566666666666666,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0000000001809317,0.49999999995476707,2.0000122231581834,0.49999694421045415
9.8,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0000000008313705,0.49999999979215737,2.000027601060826,0.49999309973479344,2.007173922732792,0.49820651931680204,2.1396383231663725,0.4650904192084069
10.033333333333333,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0000000034653724,0.4999999991336569,2.0000591650815283,0.49998520872961794,2.0107801434334416,0.4973049641416396,2.173464048790311,0.45663398780242226,2.746857623043537,0.31328559423911573,3.4985792910082694,0.12535517724793266
10.266666666666667,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0000000000000004,0.4999999999999999,2.0000000131851356,0.4999999967037161,2.000120793384651,0.4999698016538372,2.0157829509822944,0.4960542622544264,2.2124640322083877,0.44688399194790307,2.827708327947078,0.29307291801323054,3.563450833867353,0.10913729153316176,3.9294922063104853,0.017626948422378663,3.99511338242827,0.0012216543929325363
10.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0000000000000053,0.49999999999999867,2.000000046061147,0.4999999884847133,2.000235619097319,0.4999410952256702,2.0225510134691502,0.49436224663271244,2.256799418453315,0.4358001453866712,2.9101538165948115,0.2724615458512971,3.623466434155435,0.0941333914611413,3.944984385277979,0.01375390368050522,3.9963980918794793,0.0009004770301301868,3.999809956753364,4.7510811658990626e-05,3.9999901330601615,2.466734959627459e-06
10.733333333333334,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.000000000000047,0.49999999999998823,2.0000001485516923,0.49999996286207693,2.0004403880650687,0.4998899029837328,2.0314942291236933,0.4921264427190767,2.3065283196805377,0.42336792007986557,2.993386944662563,0.25165326383435926,3.6783658207403787,0.08040854481490534,3.957498791183734,0.010625302204066545,3.997349007316836,0.0006627481707910388,3.9998607510556963,3.481223607593176e-05,3.9999927720112978,1.8069971755574343e-06,3.9999996250527508,9.37368123121729e-08,3.9999999805504904,4.8623773896139255e-09
10.966666666666667,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0000000000003655,0.49999999999990863,2.0000004445684443,0.49999988885788893,2.0007908733218427,0.49980228166953933,2.0430539203365305,0.48923651991586736,2.3615981318056405,0.4096004670485899,3.076582631522966,0.23085434211925848,3.728003450945618,0.06799913726359552,3.96747025525459,0.00813243618635251,3.998051187003415,0.0004872032491461953,3.9998979726986335,2.550682534163684e-05,3.999994705028126,1.3237429684620494e-06,3.9999997253301935,6.866745161371313e-08,3.9999999857522037,3.5619490690308453e-09,3.999999999260933,1.847667574494949e-10,3.9999999999616627,9.584333326984051e-12
11.2,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0000000000024962,0.49999999999937594,2.000001240504766,0.4999996898738085,2.0013681613917806,0.49965795965205484,2.0576898697098347,0.4855775325725413,2.4218415545218397,0.3945396113695401,3.158918644767371,0.21027033880815726,3.7723471049336528,0.05691322376658681,3.9753112831473256,0.006172179213168594,3.998568789854605,0.00035780253634876136,3.999925254403612,1.8686399096967676e-05,3.999996121410013,9.696474967402224e-07,3.999999798805745,5.029856375848851e-08,3.9999999895636273,2.6090931637412496e-09,3.999999999458644,1.3533896225936815e-10,3.999999999971919,7.020273251612252e-12,3.9999999999985434,3.6415315207705135e-13,3.9999999999999245,1.887379141862766e-14
11.433333333333334,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0000000000150795,0.4999999999962301,2.000003241906719,0.49999918952332023,2.002285425004761,0.4994286437488098,2.07586472413392,0.48103381896652,2.4869762898632533,0.3782559275341867,3.2395960523118643,0.19010098692203392,3.8114725452972626,0.04713186367568434,3.9814007922613195,0.004649801934670128,3.9989497927406665,0.0002625518148333672,3.999945251590599,1.3687102350279368e-05,3.999997159363215,7.10159196226634e-07,3.999999852649176,3.683770599671732e-08,3.9999999923566496,1.9108375992615834e-09,3.999999999603526,9.911849119248473e-11,3.9999999999794347,5.1413318047366374e-12,3.9999999999989333,2.666755705149626e-13,3.9999999999999445,1.3877787807814457e-14,3.9999999999999973,6.661338147750939e-16,4.0,0.0
11.666666666666666,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.00000000008121,0.49999999997969746,2.0000079681972203,0.49999800795069493,2.0036946001218516,0.4990763499695371,2.098026486228287,0.47549337844292827,2.5566082989393197,0.36084792526517007,3.317858688402018,0.17053532789949555,3.845554448522741,0.03861138786931473,3.986076382217857,0.0034809044455357263,3.9992298862321656,0.00019252844195860597,3.9999599065750986,1.0023356225352664e-05,3.9999979198943882,5.200264029392443e-07,3.999999892100592,2.6974852018746276e-08,3.999999994403086,1.399228510834405e-09,3.99999999970968,7.258005307875237e-11,3.9999999999849405,3.764877298806368e-12,3.9999999999992193,1.9517720772910252e-13,3.9999999999999596,1.0103029524088925e-14,3.999999999999998,5.551115123125783e-16,4.0,0.0,4.0,0.0,4.0,0.0
11.9,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0000000003927547,0.4999999999018113,2.0000184915644557,0.4999953771088861,2.0057922329155597,0.49855194177111006,2.1245899706990183,0.4688525073252454,2.6302384778314165,0.3424403805421459,3.393011120689461,0.15174721982763473,3.8748540199668344,0.03128649500829139,3.989630218738025,0.002592445315493741,3.9994355509070525,0.00014111227323687636,3.999970642484699,7.339378825244047e-06,3.999998476966635,3.8075834130069097e-07,3.9999999209972725,1.9750681867769515e-08,3.9999999959020003,1.0244999293362866e-09,3.9999999997874305,5.314237938591759e-11,3.999999999988974,2.7564617255393387e-12,3.999999999999428,1.4299672557172016e-13,3.9999999999999707,7.327471962526033e-15,3.9999999999999987,3.3306690738754696e-16,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0
12.133333333333333,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0000000017174764,0.4999999995706309,2.00004066575782,0.49998983356054505,2.008823693390853,0.4977940766522867,2.15591821651534,0.461020445871165,2.707272614453336,0.323181846386666,3.4644347054817453,0.13389132362956369,3.8997038781497877,0.025074030462553076,3.9923082567334265,0.0019229358166433785,3.999586407619881,0.00010339809502979413,3.9999785039965476,5.374000863089812e-06,3.999998884849696,2.7878757602461945e-07,3.9999999421548336,1.4461291608647286e-08,3.999999996999465,7.501337329074431e-10,3.999999999844356,3.8910985544760024e-11,3.999999999991927,2.018274436466072e-12,3.9999999999995817,1.0458300891968975e-13,3.9999999999999782,5.440092820663267e-15,3.999999999999999,2.220446049250313e-16,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0
